application_id,high_freq_flag,id_inconsistent_flag,abnormal_region_flag,is_new_device,no_credit_history_flag,fraud_rule_count,fraud_risk_level,fraud_flag
APP001813,0,0,0,1,1,2,中风险,0
APP001814,0,0,0,0,0,0,低风险,0
APP001815,0,0,0,0,1,1,低风险,0
APP001816,0,0,0,0,1,1,低风险,1
APP001817,0,0,0,0,1,1,低风险,0
APP001818,0,0,0,0,0,0,低风险,0
APP001819,0,0,0,1,0,1,低风险,0
APP001820,0,0,0,0,0,0,低风险,0
APP001821,0,0,0,1,0,1,低风险,0
APP001822,0,0,0,0,0,0,低风险,0
APP001823,0,0,0,1,0,1,低风险,0
APP001824,0,0,0,1,0,1,低风险,0
APP001825,0,0,0,0,0,0,低风险,0
APP001826,0,0,0,0,0,0,低风险,0
APP001827,0,0,0,1,0,1,低风险,0
APP001828,1,1,1,0,1,4,高风险,1
APP001829,0,0,0,0,0,0,低风险,0
APP001830,0,0,0,0,1,1,低风险,0
APP001831,1,0,0,1,1,3,高风险,1
APP001832,0,0,0,0,0,0,低风险,0
APP001833,0,0,0,1,1,2,中风险,0
APP001834,0,0,0,0,0,0,低风险,0
APP001835,0,0,0,1,1,2,中风险,0
APP001836,0,0,0,0,0,0,低风险,0
APP001837,0,0,0,1,0,1,低风险,0
APP001838,0,0,0,0,0,0,低风险,0
APP001839,1,0,0,1,1,3,高风险,1
APP001840,0,0,0,1,0,1,低风险,0
APP001841,0,0,0,0,0,0,低风险,0
APP001842,0,0,0,0,0,0,低风险,0
APP001843,0,0,0,0,1,1,低风险,0
APP001844,0,0,0,0,0,0,低风险,0
APP001845,1,1,0,1,0,3,高风险,1
APP001846,0,0,0,0,0,0,低风险,0
APP001847,0,0,0,0,0,0,低风险,0
APP001848,0,0,0,1,0,1,低风险,0
APP001849,0,0,0,0,1,1,低风险,0
APP001850,0,0,0,0,1,1,低风险,0
APP001851,0,0,0,0,0,0,低风险,0
APP001852,0,0,0,1,0,1,低风险,0
APP001853,0,0,0,1,0,1,低风险,0
APP001854,0,0,0,1,1,2,中风险,0
APP001855,1,0,0,1,1,3,高风险,1
APP001856,0,0,0,1,0,1,低风险,0
APP001857,0,0,0,0,0,0,低风险,0
APP001858,0,0,0,0,1,1,低风险,0
APP001859,0,0,0,0,1,1,低风险,0
APP001860,0,0,0,0,1,1,低风险,0
APP001861,0,0,0,0,1,1,低风险,0
APP001862,0,0,0,0,1,1,低风险,0
APP001863,0,0,0,0,1,1,低风险,0
APP001864,0,0,0,0,0,0,低风险,0
APP001865,1,0,1,1,1,4,高风险,1
APP001866,0,1,1,1,0,3,高风险,1
APP001867,0,0,0,1,1,2,中风险,0
APP001868,0,0,0,0,0,0,低风险,0
APP001869,0,0,0,1,0,1,低风险,0
APP001870,0,0,0,0,1,1,低风险,0
APP001871,0,0,0,0,0,0,低风险,0
APP001872,0,0,0,0,1,1,低风险,0
APP001873,0,0,0,1,0,1,低风险,0
APP001874,0,0,0,1,0,1,低风险,0
APP001875,0,0,0,0,0,0,低风险,0
APP001876,0,0,0,0,0,0,低风险,0
APP001877,0,0,0,1,0,1,低风险,0
APP001878,0,0,0,1,0,1,低风险,0
APP001879,0,0,0,0,0,0,低风险,0
APP001880,0,0,0,0,1,1,低风险,0
APP001881,0,0,0,0,1,1,低风险,0
APP001882,0,0,0,1,0,1,低风险,0
APP001883,0,0,0,0,0,0,低风险,0
APP001884,0,0,0,1,0,1,低风险,0
APP001885,0,0,0,0,1,1,低风险,0
APP001886,0,0,0,0,0,0,低风险,0
APP001887,0,0,0,0,1,1,低风险,0
APP001888,0,0,0,1,0,1,低风险,0
APP001889,0,0,0,1,0,1,低风险,0
APP001890,1,1,0,1,1,4,高风险,1
APP001891,0,0,0,1,1,2,中风险,0
APP001892,0,0,0,0,0,0,低风险,0
APP001893,0,0,0,0,0,0,低风险,0
APP001894,0,0,0,0,0,0,低风险,0
APP001895,0,0,0,0,0,0,低风险,0
APP001896,0,0,0,0,0,0,低风险,0
APP001897,0,0,0,1,0,1,低风险,0
APP001898,0,0,0,0,0,0,低风险,0
APP001899,0,0,0,1,1,2,中风险,0
APP001900,0,0,0,0,0,0,低风险,0
APP001901,0,0,0,1,0,1,低风险,0
APP001902,0,0,0,0,1,1,低风险,0
APP001903,0,0,0,0,1,1,低风险,0
APP001904,0,0,0,0,0,0,低风险,0
APP001905,0,0,0,0,1,1,低风险,0
APP001906,0,0,0,1,0,1,低风险,0
APP001907,1,0,0,1,1,3,高风险,1
APP001908,0,0,0,1,0,1,低风险,0
APP001909,0,0,0,0,0,0,低风险,0
APP001910,0,0,0,0,0,0,低风险,0
APP001911,0,0,0,0,0,0,低风险,0
APP001912,0,0,0,1,0,1,低风险,0
APP001913,0,1,0,1,1,3,高风险,1
APP001914,0,0,0,0,1,1,低风险,0
APP001915,0,0,0,0,1,1,低风险,0
APP001916,0,0,0,0,1,1,低风险,0
APP001917,0,0,0,1,0,1,低风险,0
APP001918,0,0,0,1,1,2,中风险,0
APP001919,0,0,0,0,1,1,低风险,0
APP001920,0,0,0,0,0,0,低风险,0
APP001921,0,0,0,0,0,0,低风险,0
APP001922,0,0,0,1,0,1,低风险,0
APP001923,0,0,0,0,1,1,低风险,0
APP001924,0,0,0,1,1,2,中风险,0
APP001925,0,0,0,0,0,0,低风险,0
APP001926,0,0,0,1,1,2,中风险,0
APP001927,0,0,0,1,0,1,低风险,0
APP001928,0,0,0,1,0,1,低风险,0
APP001929,0,0,0,1,0,1,低风险,0
APP001930,0,0,0,1,1,2,中风险,0
APP001931,0,0,0,0,0,0,低风险,0
APP001932,0,0,0,0,0,0,低风险,0
APP001933,0,0,0,0,0,0,低风险,0
APP001934,0,0,0,1,0,1,低风险,0
APP001935,0,0,0,0,1,1,低风险,0
APP001936,0,0,0,1,1,2,中风险,0
APP001937,0,0,0,1,0,1,低风险,0
APP001938,0,0,0,0,0,0,低风险,0
APP001939,0,0,0,0,0,0,低风险,0
APP001940,0,0,0,0,0,0,低风险,0
APP001941,0,0,0,0,0,0,低风险,0
APP001942,0,0,0,0,0,0,低风险,0
APP001943,0,0,0,0,0,0,低风险,0
APP001944,0,0,0,1,1,2,中风险,0
APP001945,0,0,0,1,0,1,低风险,0
APP001946,0,0,0,0,1,1,低风险,0
APP001947,0,0,0,0,0,0,低风险,0
APP001948,0,0,0,0,0,0,低风险,0
APP001949,0,0,0,1,0,1,低风险,0
APP001950,0,0,0,1,1,2,中风险,0
APP001951,0,0,0,0,0,0,低风险,0
APP001952,0,0,0,0,1,1,低风险,0
APP001953,0,0,0,1,0,1,低风险,0
APP001954,0,0,0,1,1,2,中风险,0
APP001955,1,1,0,0,0,2,中风险,1
APP001956,0,1,0,1,1,3,高风险,1
APP001957,0,0,0,0,0,0,低风险,0
APP001958,0,0,0,0,0,0,低风险,0
APP001959,0,0,0,1,1,2,中风险,0
APP001960,0,0,0,1,1,2,中风险,0
APP001961,0,0,0,0,0,0,低风险,0
APP001962,0,0,0,1,0,1,低风险,0
APP001963,0,0,0,0,1,1,低风险,0
APP001964,0,0,0,1,0,1,低风险,0
APP001965,0,0,0,0,0,0,低风险,0
APP001966,0,0,0,1,1,2,中风险,0
APP001967,0,0,0,1,1,2,中风险,0
APP001968,0,0,0,0,1,1,低风险,0
APP001969,0,0,0,1,0,1,低风险,0
APP001970,0,0,0,1,0,1,低风险,0
APP001971,0,0,0,1,0,1,低风险,0
APP001972,0,0,0,0,0,0,低风险,0
APP001973,0,0,0,1,1,2,中风险,0
APP001974,0,0,0,1,0,1,低风险,0
APP001975,0,0,0,0,0,0,低风险,0
APP001976,1,0,0,1,1,3,高风险,1
APP001977,0,0,0,0,0,0,低风险,0
APP001978,0,0,0,0,0,0,低风险,0
APP001979,0,0,0,0,0,0,低风险,0
APP001980,0,0,0,0,0,0,低风险,0
APP001981,0,0,0,1,1,2,中风险,0
APP001982,0,0,0,0,1,1,低风险,0
APP001983,0,0,0,1,0,1,低风险,0
APP001984,0,0,0,0,1,1,低风险,0
APP001985,0,0,0,0,0,0,低风险,0
APP001986,0,0,0,0,0,0,低风险,0
APP001987,0,0,0,0,0,0,低风险,0
APP001988,0,0,0,1,0,1,低风险,0
APP001989,0,0,0,1,0,1,低风险,0
APP001990,0,0,0,1,0,1,低风险,0
APP001991,0,0,0,0,0,0,低风险,0
APP001992,0,0,0,0,1,1,低风险,0
APP001993,0,0,0,0,1,1,低风险,0
APP001994,0,0,0,0,0,0,低风险,0
APP001995,0,0,0,0,1,1,低风险,0
APP001996,0,0,0,1,1,2,中风险,0
APP001997,0,1,0,1,1,3,高风险,1
APP001998,0,0,0,1,0,1,低风险,0
APP001999,0,0,0,0,0,0,低风险,0
APP002000,0,0,0,0,1,1,低风险,0
